S,E,I,R,H
99730.13257410238,1877.0908979686756,1372.2422843030502,3286325.0442684013,3474.2938373596744
99105.16,1531.99,991.91,3288209.6197807626,2992.18
97845.72,1769.33,1098.22,3289573.869549654,2613.07
95649.92128314495,2096.5546365743453,1306.4893481492365,3291659.2585997516,3142.563617541423
93422.72995446408,2301.8407017683394,1445.7436058594583,3293903.676094727,3518.5300614077364
91090.18672444283,2425.546834015015,1541.6414680646237,3296338.1726881023,3792.3997462723437
88850.59642212192,2473.144651272069,1586.3400386241751,3298764.1627476728,3956.9056015284027
87564.33707228121,2016.2652582242617,1516.5158398481144,3300800.7145621763,3993.955159762603
88114.96255161335,1109.3661526763524,897.9581522773856,3301974.794612997,3000.6065767381438
89430.1622831384,640.0779492541503,517.478312475756,3301640.541790335,1781.1074246643745
90754.71747550502,374.54314163577556,304.3127760594994,3300918.11120696,1007.6890129529195
92219.00687674843,317.36845786263103,208.01652052358384,3299651.6200804133,605.1880145117171
93586.23376559,328.04094646958566,206.6939416628179,3298319.3706172085,507.79995550949366
95024.49432535791,330.38019080908396,206.92373372929103,3296848.4706960046,497.5265310710627
96604.96581786995,285.7735525625197,190.82619367539883,3295291.737663837,453.107736304444
98286.79567602246,235.94164968432557,150.09194405807267,3293607.38350928,403.75521700123454
99963.89572985526,250.5742926707068,155.43579049748865,3291797.6066716867,358.3257778139001
101631.47176906417,260.88001154760474,160.0882634970428,3289962.5848040944,363.3481026474225
103262.12094263744,280.99729045635524,180.1760063424285,3288108.8542149365,413.5694681832164
105227.27974591253,164.3711610338356,124.15404977660572,3286108.0473646983,374.1667299509819
107069.54654507223,201.1289575385696,120.76891963792706,3283984.826714084,281.3896946061994
109003.70043846154,212.4526963221191,124.7017255366876,3281774.801495351,280.44674162827533
110940.95970135817,230.18500794661574,140.53728361433406,3279496.8110244256,301.94098446392354
112820.31906923113,260.1708962180562,151.47944255092239,3277266.9251511404,338.76419799366175
114748.4634179046,296.1699880119384,172.25281733267855,3274920.2983122226,367.65671328623955
